,Code,Financial Year,Annual Revenue,Annual Net,Annual EPS
520,7078,31-Dec-11,"533,652","12,061",4.35
521,7251,30-Jun-19,"70,252","-21,096",-2.55
522,7251,31-Dec-18,"173,001","-40,485",-4.89
523,7251,31-Dec-17,"310,936","-216,697",-26.25
524,7251,31-Dec-16,"622,586","14,534",1.76
525,7251,31-Dec-15,"592,570","18,849",2.41
526,7251,31-Dec-14,"949,037","80,269",12.84
527,7251,31-Dec-13,155,16,0.01
528,7251,30-Sep-13,"144,832","15,977",3.3
529,4162,31-Dec-18,"2,822,946","471,780",164.2
530,4162,31-Dec-17,"3,002,259","479,688",172.6
531,4162,31-Dec-16,"3,756,392","732,067",252.6
532,4162,31-Dec-15,"4,581,547","910,041",318.3
533,4162,31-Dec-14,"4,795,991","900,116",315.8
534,4162,31-Dec-13,"4,517,222","824,285",288.3
535,4162,31-Dec-12,"4,364,786","797,745",279.3
536,4162,31-Dec-11,"4,127,245","719,614",252
537,5248,30-Apr-19,"1,953,844","205,208",17.68
538,5248,30-Apr-18,"1,992,926","140,067",12.11
539,5248,30-Apr-17,"1,659,502","119,054",10.38
540,5248,30-Apr-16,"2,112,243","198,012",17.35
541,5248,30-Apr-15,"1,829,877","215,410",26.61
542,5248,30-Apr-14,"1,020,458","106,272",13.68
543,6602,30-Jun-19,"209,962","13,411",3.36
544,6602,30-Jun-18,"317,010","31,368",7.83
545,6602,30-Jun-17,"223,200","9,875",2.46
546,6602,30-Jun-16,"301,208","27,224",7.89
547,6602,30-Jun-15,"394,478","32,420",16.2
548,6602,30-Jun-14,"278,507","31,732",15.85
549,6602,30-Jun-13,"164,679","16,532",8.22
550,6602,30-Jun-12,"123,889","7,905",4.44
551,6173,31-Dec-18,"203,389","-42,164",-13.9
552,6173,31-Dec-17,"251,707","-7,801",-2.58
553,6173,31-Dec-16,"356,586","34,000",11.18
554,6173,31-Dec-15,"243,296","23,967",8.06
555,6173,31-Dec-14,"328,879","24,215",33.25
556,6173,31-Dec-13,"281,002","21,144",29.03
557,6173,31-Dec-12,"317,788","21,912",30.08
558,6173,31-Dec-11,"239,026","20,111",27.6
559,5190,30-Jun-19,"28,675","-4,004",-0.48
560,5190,30-Jun-18,"116,315",-177,-0.1
561,5190,30-Jun-17,"269,170","9,691",1.4
562,5190,30-Jun-16,"323,083","17,118",2.2
563,5190,30-Jun-15,"180,540","8,458",1
564,5190,30-Jun-14,"211,017","7,207",0.9
565,5190,30-Jun-13,"250,697","57,720",7.1
566,5190,30-Jun-12,"155,280","82,758",11.2
567,9814,31-Dec-18,817,"-3,897",-1.88
568,9814,31-Dec-17,"145,248","62,681",30.32
569,9814,31-Dec-16,"11,255","-23,898",-11.55
570,9814,31-Dec-15,"131,024","12,715",6.15
571,9814,31-Dec-14,"40,140",352,0.17
572,9814,31-Dec-13,"32,100","3,663",1.77
573,9814,31-Dec-12,"34,764","10,584",5.12
574,9814,31-Dec-11,"72,309","12,546",6.08
575,8133,31-Dec-18,"169,113","-108,326",-43.6
576,8133,31-Dec-17,"277,647","10,576",4.26
577,8133,31-Dec-16,"307,518","76,696",30.87
578,8133,31-Dec-15,"272,681","-30,738",-12.36
579,8133,31-Dec-14,"332,823","17,850",7.19
580,8133,31-Dec-13,"319,051","3,161",1.28
581,8133,31-Dec-12,"646,518","-131,612",-52.98
582,8133,31-Dec-11,"544,133","12,782",5.14
583,7005,30-Jun-19,"26,078","2,065",4.29
584,7005,30-Jun-18,"39,909","-4,518",-9.4
585,7005,30-Jun-17,"43,214","-6,858",-14.26
586,7005,30-Jun-16,"75,336","1,549",3.22
587,7005,31-Dec-15,"17,924",-514,-1.07
588,7005,31-Dec-14,"78,304","-6,802",-14.13
589,7005,31-Dec-13,"92,830","3,814",7.93
590,7005,31-Dec-12,"98,059","-2,403",-4.99
591,5258,31-Dec-18,"4,202,477","682,055",40.37
592,5258,31-Dec-17,"3,721,598","619,838",37.94
593,5258,31-Dec-16,"3,528,198","559,040",35.25
594,5258,31-Dec-15,"3,310,607","547,275",35.53
595,5258,31-Dec-14,"2,967,473","532,329",35.64
596,5258,31-Dec-13,"2,788,427","255,606",23.91
597,5258,31-Dec-12,"2,545,839","279,634",26.21
598,5258,31-Dec-11,"2,036,192","204,406",19.16
599,6998,31-Mar-19,"106,389",911,0.32
600,6998,31-Mar-18,"219,051","4,916",1.72
601,6998,31-Mar-17,"682,789","-11,352",-5.22
602,6998,31-Mar-16,"477,604","-36,080",-21.03
603,6998,31-Mar-15,"473,866","6,035",5.92
604,6998,31-Mar-14,"398,802","-1,506",-1.48
605,6998,31-Mar-13,"355,339",-819,-0.81
606,6998,31-Mar-12,"367,759","17,137",16.82
607,7243,31-Dec-18,"2,946","-8,949",-1.13
608,7243,30-Jun-18,"4,075","-3,127",-0.39
609,7243,30-Jun-17,"9,111","-11,454",-1.64
610,7243,30-Jun-16,"3,154","-3,499",-0.7
611,7243,31-Dec-15,"7,480","-3,519",-0.7
612,7243,31-Dec-14,"5,073","-21,429",-4.43
613,7243,31-Dec-13,"1,593","-16,081",-6.19
614,7243,30-Jun-13,"14,270","-3,083",-1.55
615,5032,31-Dec-18,"686,139","142,043",30.87
616,5032,31-Dec-17,"679,820","153,250",33.31
617,5032,31-Dec-16,"583,615","149,839",32.58
618,5032,31-Dec-15,"547,355","127,567",27.73
619,5032,31-Dec-14,"552,265","143,271",31.15
620,5032,31-Dec-13,"529,778","157,948",36.02
621,5032,31-Dec-12,"506,210","146,388",36.6
622,5032,31-Dec-11,"490,136","170,709",42.68
623,3239,30-Jun-19,"153,060","-1,814",-0.07
624,3239,30-Jun-18,"312,690","-32,616",-1.52
625,3239,30-Jun-17,"356,358","-11,115",-0.91
626,3239,30-Jun-16,"388,642","-54,666",-4.92
627,3239,30-Jun-15,"410,556","72,400",6.5
628,3239,30-Jun-14,"419,421","43,918",3.95
629,3239,30-Jun-13,"361,651","46,263",4.15
630,3239,30-Jun-12,"331,370","160,173",14.38
631,3395,30-Apr-19,"4,132,425","-35,983",-0.58
632,3395,30-Apr-18,"8,667,666","-377,073",-6.53
633,3395,30-Apr-17,"9,138,002","139,952",2.73
634,3395,30-Apr-16,"9,044,834","-174,698",-3.1
635,3395,30-Apr-15,"9,598,589","861,795",17.55
636,3395,30-Apr-14,"8,633,355","-160,422",-2.88
637,3395,30-Apr-13,"7,391,099","80,046",1.89
638,3395,30-Apr-12,"7,102,869","302,288",6.91
639,5196,30-Apr-19,"508,499","22,257",6.03
640,5196,30-Apr-18,"639,603","1,141",0.32
641,5196,30-Apr-17,"605,443","11,345",3.01
642,5196,30-Apr-16,"554,146","22,877",6.3
643,5196,30-Apr-15,"377,355","184,657",60.04
644,5196,30-Apr-14,"148,193","23,017",8.7
645,5196,30-Apr-13,"121,915","19,007",8.27
646,5196,30-Apr-12,"88,598","11,349",7.98
647,4219,30-Apr-19,"4,601,631","1,053",0.01
648,4219,30-Apr-18,"6,365,275","-189,525",-3.8
649,4219,30-Apr-17,"6,380,081","275,579",5.53
650,4219,30-Apr-16,"6,314,194","-261,388",-5.24
651,4219,30-Apr-15,"5,917,413","-398,518",-7.98
652,4219,30-Apr-14,"5,012,093","101,243",2.03
653,4219,30-Apr-13,"4,255,819","32,808",0.66
654,4219,30-Apr-12,"4,199,597","61,562",1.24
655,6025,30-Apr-19,"20,843","-13,283",-5.65
656,6025,30-Apr-18,"33,267","-12,500",-5.31
657,6025,30-Apr-17,"42,753","-21,128",-8.99
658,6025,30-Apr-16,"44,527","-15,907",-6.78
659,6025,30-Apr-15,"53,831","-31,156",-13.25
660,6025,30-Apr-14,"58,715","4,091",1.74
661,6025,30-Apr-13,"51,423","-43,549",-18.53
662,6025,30-Apr-12,"50,925","-35,160",-14.96
663,1562,30-Apr-19,"4,214,880","206,248",15.32
664,1562,30-Apr-18,"5,660,587","230,454",17.1
665,1562,30-Apr-17,"5,734,546","241,313",17.91
666,1562,30-Apr-16,"5,589,363","306,183",22.76
667,1562,30-Apr-15,"5,288,361","360,153",26.75
668,1562,30-Apr-14,"4,340,862","323,938",24.29
669,1562,30-Apr-13,"3,628,307","384,977",28.99
670,1562,30-Apr-12,"3,607,766","401,724",30.09
671,1899,30-Sep-19,"4,218,999","136,667",34.19
672,1899,30-Sep-18,"18,966,357","465,476",115.83
673,1899,30-Sep-17,"21,548,322","586,646",144.96
674,1899,30-Sep-16,"16,969,251","825,168",203.22
675,1899,30-Sep-15,"14,055,308","484,840",118.83
676,1899,30-Sep-14,"11,499,664","521,546",126.42
677,1899,30-Sep-13,"362,025","483,709",116.41
678,1899,30-Sep-12,"336,541","605,687",145.29
679,5069,31-Dec-18,"1,754,151","-45,796",-48.98
680,5069,31-Dec-17,"2,134,642","39,602",42.36
681,5069,31-Dec-16,"1,847,293","22,519",24.08
682,5069,31-Dec-15,"1,445,443","-6,127",-6.55
683,5069,31-Dec-14,"1,558,192","33,178",35.48
684,5069,31-Dec-13,"1,634,367","37,229",40.66
685,5069,31-Dec-12,"1,913,723","87,235",102.63
686,5069,31-Dec-11,"1,897,876","101,330",119.21
687,168,31-Mar-19,"162,548","16,258",3.16
688,168,31-Mar-18,"225,907","20,575",3.98
689,168,31-Mar-17,"237,190","23,120",4.48
690,168,31-Mar-16,"260,109","30,718",5.96
691,168,31-Mar-15,"277,875","39,155",11.91
692,168,31-Mar-14,"242,020","31,016",12.02
693,168,30-Apr-13,"87,250","10,674",4.14
694,168,31-Mar-13,"78,584","13,061",5.06
695,9288,30-Jun-19,"231,430","9,722",1.2
696,9288,30-Jun-18,"494,114","19,785",2.46
697,9288,30-Jun-17,"613,160","31,734",3.93
698,9288,30-Jun-16,"665,438","24,908",3.09
699,9288,30-Jun-15,"695,329","46,356",5.75
700,9288,30-Jun-14,"691,608","55,398",24.07
701,9288,30-Jun-13,"632,326","41,146",20.42
702,9288,30-Jun-12,"579,812","40,969",20.32
703,7036,30-Jun-19,"68,873","-4,564",-0.09
704,7036,30-Jun-18,"22,782","4,012",0.08
705,7036,31-Jan-18,"86,208","5,231",0.19
706,7036,31-Jan-17,"3,523,463","47,419",1.57
707,7036,31-Jan-16,"279,965","11,134",3.66
708,7036,31-Jan-15,"86,373","6,838",2.32
709,7036,31-Jan-14,"47,868","3,091",1.74
710,7036,31-Jan-13,"33,330","-7,753",-3.98
711,6297,31-Dec-18,"627,363","-14,882",-12.4
712,6297,31-Dec-17,"552,752","-15,354",-12.8
713,6297,31-Dec-16,"500,712",-851,-1.42
714,6297,31-Dec-15,"451,744","9,255",15.43
715,6297,31-Dec-14,"352,807","7,843",13.07
716,6297,31-Dec-13,"300,136","11,932",19.88
717,6297,31-Dec-12,"259,334","18,971",31.61
718,6297,31-Dec-11,"248,698","15,426",25.7
719,5254,31-Dec-18,"584,009","-51,781",-2.32
720,5254,31-Dec-17,"760,097","665,238",41.58
721,5254,31-Dec-16,"707,875","227,791",14.24
722,5254,31-Dec-15,"615,195","78,610",4.92
723,5254,31-Dec-14,"717,321","57,158",26.19
724,5100,31-Dec-18,"333,778","21,086",11.23
725,5100,31-Dec-17,"328,556","12,828",6.83
726,5100,31-Dec-16,"324,358","17,866",9.52
727,5100,31-Dec-15,"283,516","22,080",11.78
728,5100,31-Dec-14,"283,963","10,107",5.57
729,5100,31-Dec-13,"241,003","10,134",5.64
730,5100,31-Dec-12,"220,284","9,824",5.45
731,5100,31-Dec-11,"222,161","15,530",8.62
732,5932,31-Dec-18,"709,860",520,0.26
733,5932,31-Dec-17,"1,081,207","3,145",1.19
734,5932,31-Dec-16,"1,046,859","1,043",0.44
735,5932,31-Dec-15,"1,273,472","3,296",1.71
736,5932,31-Dec-14,"1,062,829","6,135",3.55
737,5932,31-Dec-13,"1,058,407","5,470",4.16
738,5932,31-Dec-12,"1,271,205","5,019",4.06
739,5932,31-Dec-11,"1,177,298","6,032",5.65
740,9474,31-Dec-18,"274,041","-103,135",-43.17
741,9474,31-Dec-17,"291,576","-6,937",-2.92
742,9474,31-Dec-16,"266,365","-74,958",-31.73
743,9474,31-Dec-15,"281,776","-15,729",-6.65
744,9474,31-Dec-14,"353,572","-33,592",-14.15
745,9474,31-Dec-13,"394,718","22,206",10.05
746,9474,31-Dec-12,"196,656","7,980",3.85
747,9474,31-Dec-11,"184,462","9,371",5.24
748,8761,31-Mar-19,"90,045","9,297",2.6
749,8761,31-Mar-18,"294,777","41,004",11.9
750,8761,31-Mar-17,"175,547","4,646",1.4
751,8761,31-Mar-16,"124,973","16,139",5
752,8761,31-Mar-15,"104,080","42,473",21.5
753,8761,31-Mar-14,"144,103","36,493",21.7
754,8761,31-Mar-13,"134,605","22,443",16.8
755,8761,31-Mar-12,"170,801","33,237",21.7
756,9938,31-Aug-19,"16,570",-91,-0.04
757,9938,31-Aug-18,"54,281","-3,401",-1.65
758,9938,31-Aug-17,"42,190","-2,607",-1.6
759,9938,31-Aug-16,"62,374","1,884",1.14
760,9938,31-Aug-15,"44,714",754,0.68
761,9938,31-Aug-14,"34,150","1,448",6.28
762,9938,31-Aug-13,"52,220","7,029",16.24
763,9938,31-Aug-12,"56,070","3,780",8.73
764,7221,31-Aug-19,"41,212","1,558",1.61
765,7221,31-Aug-18,"163,182","-1,106",-1.11
766,7221,31-Aug-17,"149,624","3,685",3.81
767,7221,31-Aug-16,"108,262","4,726",4.88
768,7221,31-Aug-15,"98,076","-3,599",-3.72
769,7221,31-Aug-14,"94,882","-11,418",-11.79
770,7221,31-Aug-13,"112,209","-4,868",-5.02
771,7221,31-Aug-12,"146,534","1,753",1.79
772,2771,31-Dec-18,"10,186,400","-469,200",-23.15
773,2771,31-Dec-17,"10,020,100","462,000",22.8
774,2771,31-Dec-16,"8,371,300","369,000",19.56
775,2771,31-Dec-15,"8,662,500","13,200",1.28
776,2771,31-Dec-14,"10,608,200","429,200",41.5
777,2771,31-Dec-13,"11,212,000","478,800",46.3
778,2771,31-Dec-12,"10,211,100","416,700",40.29
779,2771,31-Dec-11,"8,555,800","610,600",63.08
780,7188,31-Dec-18,"15,615","-2,399",-1.72
781,7188,31-Dec-17,"12,772",-773,-0.6
782,7188,31-Dec-16,"15,940",611,0.34
783,7188,31-Dec-15,"11,551","-2,591",-2.09
784,7188,31-Dec-14,"9,082","-6,344",-11.32
785,7188,31-Dec-13,"7,833","7,498",-1.84
786,7188,31-Dec-12,"4,955","-2,054",-5.04
787,7188,31-Dec-11,"12,715","-1,952",-4.79
788,1818,31-Dec-18,"550,004","224,042",27.7
789,1818,31-Dec-17,"556,832","223,040",41.6
790,1818,31-Dec-16,"506,783","193,621",36.1
791,1818,31-Dec-15,"518,504","198,613",37.2
792,1818,31-Dec-14,"503,756","198,226",37.3
793,1818,31-Dec-13,"474,994","173,075",32.6
794,1818,31-Dec-12,"427,083","151,458",28.5
795,1818,31-Dec-11,"420,142","146,160",27.5
796,7174,30-Sep-19,"454,432","7,858",1.22
797,7174,30-Sep-18,"1,750,368","29,385",4.73
798,7174,30-Sep-17,"1,492,091","58,183",21.57
799,7174,30-Sep-16,"1,101,305","25,998",15.18
800,7174,30-Sep-15,"891,692","16,041",10.9
801,7174,30-Sep-14,"672,412","11,167",8.49
802,7174,30-Sep-13,"607,745","11,936",9.07
803,7174,30-Sep-12,"534,585","-2,909",-2.2
804,7154,31-Mar-19,"60,198",446,0.54
805,7154,31-Mar-18,"97,802","1,460",1.8
806,7154,31-Mar-17,"119,027","5,463",6.8
807,7154,31-Mar-16,"118,145","5,096",6.3
808,7154,31-Mar-15,"94,497","3,752",4.5
809,7154,31-Mar-14,"94,496","6,982",8.6
810,7154,31-Mar-13,"91,522","1,722",2
811,7154,31-Mar-12,"68,747","1,175",1.5
812,7128,31-Dec-18,"211,296","2,494",1.3
813,7128,31-Dec-17,"259,451","6,069",3.15
814,7128,31-Dec-16,"200,378","2,193",1.12
815,7128,31-Dec-15,"212,247","7,167",3.76
816,7128,31-Dec-14,"214,321","6,552",3.7
817,7128,31-Dec-13,"159,573","2,218",1.25
818,7128,31-Dec-12,"123,970","1,438",0.9
819,7128,31-Dec-11,"70,505","4,368",2.45
820,5105,31-Dec-18,"1,227,219","46,576",24.24
821,5105,31-Dec-17,"1,136,336","63,575",33.1
822,5105,31-Dec-16,"928,178","86,373",44.95
823,5105,31-Dec-15,"886,473","80,107",46.18
824,5105,31-Dec-14,"898,946","63,776",41.85
825,5105,31-Dec-13,"772,881","69,669",45.72
826,5105,31-Dec-12,"780,040","170,724",112.03
827,5105,31-Dec-11,"631,053","32,595",21.4
828,5229,31-Dec-16,"196,382","-67,443",-5.1
829,5229,31-Dec-15,"378,149","44,385",5.16
830,5229,31-Dec-14,"389,147","72,999",12.29
831,5229,31-Dec-13,"411,368","76,474",7.4
832,5229,31-Dec-12,"101,239","23,406",0.05
833,5257,30-Jun-19,"180,342","16,980",7.26
834,5257,30-Jun-18,"136,790","-25,087",-10.73
835,5257,30-Jun-17,"115,517","-4,373",-1.87
836,5257,30-Jun-16,"123,527","3,452",1.48
837,5257,30-Jun-15,"164,161","-8,143",-2.47
838,5245,31-May-19,"282,243","9,828",4.52
839,5245,31-May-18,"508,525","18,560",8.52
840,5245,31-May-17,"459,957","13,129",6.03
841,5245,31-May-16,"402,569","7,290",3.35
842,5245,31-May-15,"366,699","12,869",5.91
843,5245,31-May-14,"255,054","9,714",4.47
844,2836,31-Dec-18,"1,982,344","277,161",90.64
845,2836,31-Dec-17,"1,768,223","221,165",72.34
846,2836,31-Dec-16,"1,679,494","204,979",67.04
847,2836,31-Dec-15,"1,659,945","215,913",70.62
848,2836,31-Dec-14,"1,635,096","211,582",69.21
849,2836,31-Dec-13,"1,555,149","183,927",60.16
850,2836,31-Dec-12,"1,584,780","191,633",62.68
851,2836,31-Dec-11,"1,489,356","166,160",54.36
852,7076,31-Dec-18,"481,117","46,319",8.87
853,7076,31-Dec-17,"669,777","50,461",9.63
854,7076,31-Dec-16,"570,145","98,085",18.72
855,7076,31-Dec-15,"554,088","93,647",17.74
856,7076,31-Dec-14,"565,362","92,672",30.09
857,7076,31-Dec-13,"579,790","98,170",36.99
858,7076,31-Dec-12,"520,351","239,954",89.42
859,7076,31-Dec-11,"454,047","103,860",77.15
860,2925,31-Dec-18,"1,513,296","22,319",22.15
861,2925,31-Dec-17,"1,420,119","-12,470",-12.38
862,2925,31-Dec-16,"1,486,345","39,102",38.81
863,2925,31-Dec-15,"1,580,024","52,125",51.74
864,2925,31-Dec-14,"922,463","10,334",10.25
865,2925,31-Dec-13,"644,976","4,238",4.2
866,2925,31-Dec-12,"656,192","16,163",16.04
867,2925,31-Dec-11,"677,962","26,621",26.43
868,7035,31-Dec-18,"623,165","27,897",6.42
869,7035,31-Dec-17,"609,259","28,798",9.19
870,7035,31-Dec-16,"533,727","18,295",9.94
871,7035,31-Dec-15,"509,051","13,869",8.92
872,7035,31-Dec-14,"468,347","10,435",6.24
873,7035,31-Dec-13,"246,947","9,272",5.99
874,7035,30-Jun-13,"408,770","11,053",7.08
875,7035,30-Jun-12,"410,898","20,544",13.03
876,2879,31-Dec-18,"395,939","25,706",15.33
877,2879,31-Dec-17,"611,064","26,348",5.79
878,2879,31-Dec-16,"609,314","-64,796",-14.26
879,2879,31-Dec-15,"935,227","-65,762",-14.37
880,2879,31-Dec-14,"1,088,523","-43,854",-9.59
881,2879,31-Dec-13,"1,288,566",147,0.14
882,2879,31-Dec-12,"1,512,619","36,083",8.91
883,2879,31-Dec-11,"1,610,144","21,642",5.34
884,5195,31-Mar-19,"48,803","2,418",0.48
885,5195,31-Mar-18,"94,952","-8,518",-1.66
886,5195,31-Mar-17,"146,568","13,663",2.86
887,5195,31-Mar-16,"165,502","-5,655",-1.17
888,5195,31-Mar-15,"151,935","7,675",2.05
889,5195,31-Mar-14,"47,967","-2,102",-0.61
890,5195,31-Dec-13,"33,128","3,823",1.12
891,5195,31-Dec-12,"44,983","9,506",2.82
892,8982,31-Dec-18,"240,710","5,199",1.69
893,8982,31-Dec-17,"274,140","27,636",8.94
894,8982,31-Dec-16,"254,678","21,144",6.85
895,8982,31-Dec-15,"228,879","9,816",3.18
896,8982,31-Dec-14,"228,972","20,458",6.61
897,8982,31-Dec-13,"211,758","22,837",7.39
898,8982,31-Dec-12,"219,034","21,042",6.81
899,8982,31-Dec-11,"290,269","43,916",19.52
900,8435,31-Aug-19,"31,212","-2,697",-6.02
901,8435,31-Aug-18,"161,952","-5,571",-12.43
902,8435,31-Aug-17,"179,412","-5,208",-11.63
903,8435,31-Aug-16,"192,375","12,005",26.81
904,8435,31-Aug-15,"222,539","2,367",7.74
905,8435,31-Aug-14,"154,787",-845,-1.9
906,8435,31-Aug-13,"209,192","25,163",56.2
907,8435,31-Aug-12,"137,885","-2,760",-6.16
908,8044,31-Mar-19,"26,522","-2,544",-6.21
909,8044,31-Mar-18,"44,938","-2,640",-6.44
910,8044,31-Mar-17,"46,280",-932,-2.28
911,8044,31-Mar-16,"44,134","-1,187",-2.9
912,8044,31-Mar-15,"45,401",77,0.19
913,8044,31-Mar-14,"48,921",222,0.54
914,8044,31-Mar-13,"51,374","1,396",3.4
915,8044,31-Mar-12,"54,722","2,616",6.38
916,7209,30-Jun-19,"50,005","-2,835",-2.42
917,7209,30-Jun-18,"116,956","1,035",0.9
918,7209,30-Jun-17,"125,697","1,779",1.52
919,7209,30-Jun-16,"126,694","2,267",1.9
920,7209,30-Jun-15,"128,823","2,624",2.15
921,7209,30-Jun-14,"130,394","7,061",5.79
922,7209,30-Jun-13,"127,339","9,517",7.64
923,7209,30-Jun-12,"126,339","10,863",8.52
924,7187,31-Mar-19,"111,868","3,233",1.09
925,7187,31-Mar-18,"124,648","8,873",3.19
926,7187,31-Mar-17,"94,435","-3,989",-1.44
927,7187,31-Mar-16,"78,584","-2,124",-0.78
928,7187,31-Mar-15,"88,753",-109,-0.04
929,7187,31-Mar-14,"104,539",-988,-0.46
930,7187,31-Mar-13,"144,191","-6,491",-4.69
931,7187,31-Mar-12,"154,637","5,534",4.01
932,5738,31-Dec-18,"90,659","85,233",31.16
933,5738,31-Dec-17,"93,074","-2,836",-1.03
934,5738,31-Dec-16,"90,908","-52,657",-19.25
935,5738,31-Dec-15,"126,703","-8,049",-2.93
936,5738,31-Dec-14,"273,474","37,903",13.75
937,5738,31-Dec-13,"262,955","35,822",12.99
938,5738,31-Dec-12,"255,996","24,542",8.91
939,5738,31-Dec-11,"182,177","23,629",8.57
940,5273,31-Dec-18,"1,105,352","24,153",4.35
941,5273,31-Dec-17,"1,015,568","29,639",5.78
942,5273,31-Dec-16,"1,061,140","44,804",9.46
943,5273,31-Dec-15,"288,265","10,257",2.32
944,1929,31-Aug-19,"29,147","9,643",10.55
945,1929,31-Aug-18,"149,924","72,150",78.96
946,1929,31-Aug-17,"148,646","40,539",44.37
947,1929,31-Aug-16,"112,140","17,752",19.43
948,1929,31-Aug-15,"104,007","30,471",33.35
949,1929,31-Aug-14,"118,874","36,024",39.43
950,1929,31-Aug-13,"102,508","24,911",27.28
951,1929,31-Aug-12,"119,224","52,675",57.65
952,5007,30-Jun-19,"341,480","33,600",11.43
953,5007,30-Jun-18,"591,294","55,884",18.76
954,5007,30-Jun-17,"521,288","51,058",17.05
955,5007,30-Jun-16,"508,134","63,368",21.15
956,5007,30-Jun-15,"502,384","40,736",14.69
957,5007,30-Jun-14,"485,341","32,852",12.05
958,5007,30-Jun-13,"461,889","22,284",8.17
959,5007,30-Jun-12,"501,581","47,635",17.48
960,5797,31-Dec-18,"500,258","32,363",27.92
961,5797,31-Dec-17,"456,994","41,684",38.26
962,5797,31-Dec-16,"369,625","24,715",22.69
963,5797,31-Dec-15,"461,206","5,930",5.44
964,5797,31-Dec-14,"494,270","12,126",11.14
965,5797,31-Dec-13,"469,070","22,419",20.57
966,5797,31-Dec-12,"449,656","9,524",8.73
967,5797,31-Dec-11,"448,710","23,977",21.98
968,7016,31-Dec-18,"710,867","7,947",4.67
969,7016,31-Dec-17,"688,188","6,127",3.64
970,7016,31-Dec-16,"646,000","10,070",5.97
971,7016,31-Dec-15,"663,131","-1,513",-0.89
972,7016,31-Dec-14,"708,732","21,336",12.76
973,7016,31-Dec-13,"693,220","9,411",5.62
974,7016,31-Dec-12,"708,317","12,448",7.45
975,7016,31-Dec-11,"642,771","17,216",10.3
976,8052,31-Dec-18,"83,577","-3,607",-4.5
977,8052,31-Dec-17,"62,887","3,499",7.12
978,8052,31-Dec-16,"56,074","1,244",2.77
979,8052,31-Dec-15,"52,618","-11,644",-25.43
980,8052,31-Dec-14,"59,141","-1,048",-2.28
981,8052,31-Dec-13,"58,231",367,0.81
982,8052,31-Dec-12,"53,578","-3,040",-6.64
983,8052,31-Dec-11,"63,103","1,188",2.59
984,2828,30-Jun-19,"1,240,555","9,100",5.61
985,2828,30-Jun-18,"2,602,702","31,159",19.23
986,2828,30-Jun-17,"2,175,392","27,108",16.74
987,2828,30-Jun-16,"1,305,382","26,610",16.42
988,2828,30-Jun-15,"399,597","12,250",7.56
989,2828,30-Jun-14,"92,257","-2,562",-1.79
990,2828,30-Jun-13,"39,372",-528,-0.37
991,2828,30-Jun-12,"40,843","658,654",463.84
992,1023,31-Dec-18,"17,381,968","5,583,510",59.67
993,1023,31-Dec-17,"17,626,496","4,475,175",49.63
994,1023,31-Dec-16,"16,065,255","3,564,190",41.02
995,1023,31-Dec-15,"15,395,790","2,849,509",33.68
996,1023,31-Dec-14,"14,145,924","3,106,808",37.61
997,1023,31-Dec-13,"14,671,835","4,540,403",60.07
998,1023,31-Dec-12,"13,494,825","4,344,776",58.46
999,1023,31-Dec-11,"12,122,029","4,030,798",54.23
1000,7117,31-Dec-18,"400,998","9,784",2.49
1001,7117,31-Dec-17,"294,597","15,222",3.89
1002,7117,31-Dec-16,"300,289","20,170",5.3
1003,7117,31-Dec-15,"297,876","31,942",8.64
1004,7117,31-Dec-14,"275,232","33,290",18.05
1005,7117,31-Dec-13,"255,813","22,552",19.28
1006,7117,31-Dec-12,"256,853","17,614",20.37
1007,7117,31-Dec-11,"281,654","30,068",37.81
1008,5234,31-Mar-16,0,"-13,955",0
1009,5234,31-Mar-15,0,"-13,418",-0.02
1010,5234,31-Mar-14,"5,910","-15,200",-0.79
1011,5234,31-Mar-13,0,"-2,650",-0.05
1012,7018,30-Jun-19,"9,208","-2,576",-0.45
