,Code,EPS,DPS,NTA,Revenue,Profit/Loss,NQuarter,Quarter Date,Financial Date,Announced,Net
19297,9083,-0.3,0,1.6744,"32,559k",-204k,3,30/9/2012,31/12/2012,29/11/2012,90.40%
19298,9083,1.16,0,1.7044,"31,418k",767k,2,30/6/2012,31/12/2012,28/8/2012,9.80%
19299,9083,2.14,0,1.7044,"30,277k","1,369k",1,31/3/2012,31/12/2012,18/5/2012,225.70%
19300,9083,-4.53,0,1.6668,"37,499k","-2,923k",4,31/12/2011,31/12/2011,23/2/2012,162.80%
19301,9083,-3.29,1.5,1.72,"30,318k","-2,118k",3,30/9/2011,31/12/2011,24/11/2011,2534.50%
19302,9083,1.32,0,1.7703,"40,659k",850k,2,30/6/2011,31/12/2011,23/8/2011,221.80%
19303,9083,-1.69,0,1.7559,"30,088k","-1,089k",1,31/3/2011,31/12/2011,30/5/2011,211%
19304,9083,6.4,2,1.7817,"44,297k","4,126k",4,31/12/2010,31/12/2010,24/2/2011,4.80%
19305,9083,0.13,0,1.7136,"42,587k",87k,3,30/9/2010,31/12/2010,30/11/2010,95.60%
19306,9083,-1.08,0,1.7236,"52,613k",-698k,2,30/6/2010,31/12/2010,26/8/2010,159.20%
19307,9083,1.52,0,1.7378,"52,816k",981k,1,31/3/2010,31/12/2010,27/5/2010,235.10%
19308,9083,6.52,0,1.7726,"40,495k","4,207k",4,31/12/2009,31/12/2009,24/2/2010,248.10%
19309,9083,3.38,0,1.6915,"28,186k","1,998k",3,30/9/2009,31/12/2009,25/11/2009,367.50%
19310,9083,1.99,0,1.5405,"26,941k","1,180k",2,30/6/2009,31/12/2009,18/8/2009,91%
19311,9083,-1.23,0,1.5182,"25,086k",-726k,1,31/3/2009,31/12/2009,26/5/2009,166.80%
19312,9083,-4.78,0,1.5343,"29,718k","-2,840k",4,31/12/2008,31/12/2008,26/2/2009,76.60%
19313,9083,-1.26,0,1.5881,"29,294k",-747k,3,30/9/2008,31/12/2008,27/11/2008,166.20%
19314,9083,22.26,0,1.6022,"27,827k","13,173k",2,30/6/2008,31/12/2008,26/8/2008,3357.50%
19315,9083,1.83,0,1.3527,"27,741k","1,087k",1,31/3/2008,31/12/2008,27/5/2008,132.10%
19316,9083,1.22,0,1.3321,"42,164k",721k,4,31/12/2007,31/12/2007,29/2/2008,105.90%
19317,9083,1.91,0,1.3184,"32,437k","1,128k",3,30/9/2007,31/12/2007,27/11/2007,128.40%
19318,9083,0.65,0,1.2986,"32,392k",381k,2,30/6/2007,31/12/2007,28/8/2007,118.80%
19319,9083,-5.73,0,1.2988,"23,459k","-3,391k",1,31/3/2007,31/12/2007,29/5/2007,3269.20%
19320,9083,-20.41,0,1.3637,"25,285k","-12,142k",4,31/12/2006,31/12/2006,2/3/2007,801.40%
19321,9083,-6.6,0,1.5954,"26,089k","-3,974k",3,30/9/2006,31/12/2006,29/11/2006,1013.20%
19322,9083,-3.29,0,1.6822,"27,657k","-2,031k",2,30/6/2006,31/12/2006,28/8/2006,755.20%
19323,9083,0.29,1.5,1.8581,"27,170k",107k,1,31/3/2006,31/12/2006,30/5/2006,41.20%
19324,9083,1.17,0,1.8536,"36,162k",611k,4,31/12/2005,31/12/2005,27/2/2006,60.30%
19325,9083,-0.68,0,1.76,"38,348k",-357k,3,30/9/2005,31/12/2005,28/11/2005,118.10%
19326,9083,0.59,0,1.78,"41,016k",310k,2,30/6/2005,31/12/2005,25/8/2005,111.40%
19327,9083,0.35,0,1.77,"42,831k",182k,1,31/3/2005,31/12/2005,19/5/2005,105.80%
19328,9083,3.03,0,1.79,"61,677k","1,539k",4,31/12/2004,31/12/2004,23/2/2005,262.90%
19329,9083,3.88,0,1.75,"50,187k","1,967k",3,30/9/2004,31/12/2004,29/11/2004,92.70%
19330,9083,-5.54,0,1.77,"39,404k","-2,726k",2,30/6/2004,31/12/2004,27/8/2004,299.70%
19331,9083,-6.35,0,1.83,"37,428k","-3,116k",1,31/3/2004,31/12/2004,25/5/2004,411.30%
19332,9083,-2.36,2,1.89,"39,142k","-1,102k",4,31/12/2003,31/12/2003,11/3/2004,277.20%
19333,9083,2.19,0,1.9,"35,522k","1,021k",3,30/9/2003,31/12/2003,20/11/2003,23.90%
19334,9083,2.98,0,1.9,"35,361k","1,365k",2,30/6/2003,31/12/2003,22/8/2003,40.20%
19335,9083,2.18,0,1.95,"37,046k","1,001k",1,31/3/2003,31/12/2003,29/5/2003,66.10%
19336,9083,1.49,4,2.01,"32,740k",622k,4,31/12/2002,31/12/2002,17/3/2003,37.30%
19337,9083,5.91,0,3.25,"45,067k","1,341k",3,30/9/2002,31/12/2002,27/11/2002,55.20%
19338,8923,0.33,0,0.3,"7,170k",554k,4,31/12/2018,31/12/2018,28/2/2019,111.70%
19339,8923,0.24,0,0.26,"4,432k",399k,3,30/9/2018,31/12/2018,19/11/2018,27.50%
19340,8923,0.09,0,0.26,"8,464k",149k,2,30/6/2018,31/12/2018,16/8/2018,72.30%
19341,8923,-0.17,0,0.26,"11,080k",-287k,1,31/3/2018,31/12/2018,14/5/2018,173.20%
19342,8923,-2.95,0,0.27,"27,128k","-4,789k",4,31/12/2017,31/12/2017,23/2/2018,168%
19343,8923,0.19,0,0.31,"13,543k",313k,3,30/9/2017,31/12/2017,21/11/2017,141.10%
19344,8923,0.35,0,0.33,"13,653k",538k,2,30/6/2017,31/12/2017,22/8/2017,190.40%
19345,8923,0.26,0,0.3,"7,963k",392k,1,31/3/2017,31/12/2017,15/5/2017,249.60%
19346,8923,-1.16,0,0.3,"3,796k","-1,758k",4,31/12/2016,31/12/2016,24/2/2017,921.50%
19347,8923,-0.5,0,0.31,"5,453k",-761k,3,30/9/2016,31/12/2016,23/11/2016,150.30%
19348,8923,-0.39,0,0.31,"5,558k",-595k,2,30/6/2016,31/12/2016,18/8/2016,7.40%
19349,8923,-0.17,0,0.32,"3,429k",-262k,1,31/3/2016,31/12/2016,23/5/2016,1646.70%
19350,8923,0.14,0,0.32,"5,635k",216k,4,31/12/2015,31/12/2015,23/2/2016,162.10%
19351,8923,-0.2,0,0.29,"3,162k",-304k,3,30/9/2015,31/12/2015,13/11/2015,75.70%
19352,8923,-0.37,0,0.0029,"2,065k",-554k,2,30/6/2015,31/12/2015,13/11/2015,17.70%
19353,8923,-0.01,0,0.3,601k,-15k,1,31/3/2015,31/12/2015,29/5/2015,98.10%
19354,8923,-0.23,0,0.2954,"2,303k",-348k,4,31/12/2014,31/12/2014,26/2/2015,106.30%
19355,8923,-0.34,0,0.3715,"1,107k",-173k,3,30/9/2014,31/12/2014,21/11/2014,74.50%
19356,8923,-1.32,0,0.3773,"1,297k",-673k,2,30/6/2014,31/12/2014,14/8/2014,39%
19357,8923,-1.57,0,0.3885,722k,-797k,1,31/3/2014,31/12/2014,12/5/2014,365.70%
19358,8923,10.81,0,0.4036,886k,"5,504k",4,31/12/2013,31/12/2013,28/2/2014,646%
19359,8923,-1.33,0,0.2775,"1,973k",-679k,3,30/9/2013,31/12/2013,26/11/2013,405.90%
19360,8923,-0.95,0,0.2908,"1,226k",-484k,2,30/6/2013,31/12/2013,14/8/2013,472.30%
19361,8923,0.59,0,0.3004,"2,264k",300k,1,31/3/2013,31/12/2013,23/5/2013,136.40%
19362,8923,-1.98,0,0.4807,"1,650k","-1,008k",4,31/12/2012,31/12/2012,31/1/2013,7.20%
19363,8923,0.44,0,0.323,"3,157k",222k,3,30/9/2012,31/12/2012,20/11/2012,640%
19364,8923,0.26,0,0.3186,"2,839k",130k,2,30/6/2012,31/12/2012,15/8/2012,1525%
19365,8923,-1.62,0,0.3096,"2,645k",-824k,1,31/3/2012,31/12/2012,28/5/2012,283.30%
19366,8923,-2.33,0,0.332,"3,659k","-1,185k",4,31/12/2011,31/12/2011,28/2/2012,35.80%
19367,8923,0.06,0,0.3391,"3,680k",30k,3,30/9/2011,31/12/2011,21/11/2011,101.70%
19368,8923,0.02,0,0.3399,"3,416k",8k,2,30/6/2011,31/12/2011,22/8/2011,111.40%
19369,8923,-0.42,0,0.3411,"4,581k",-215k,1,31/3/2011,31/12/2011,30/5/2011,98.90%
19370,8923,-3.63,0,0.3515,"4,954k","-1,847k",4,31/12/2010,31/12/2010,28/2/2011,152%
19371,8923,-3.44,0,0.3876,"5,679k","-2,205k",3,30/9/2010,31/12/2010,18/11/2010,86.70%
19372,8923,-0.14,0,0.4309,"9,980k",-70k,2,30/6/2010,31/12/2010,20/8/2010,34%
19373,8923,0.53,0,0.8501,"30,274k",268k,4,31/12/2009,31/12/2009,8/1/2010,488.40%
19374,8923,-1.98,0,0.8463,"30,242k","-1,008k",3,30/9/2009,31/12/2009,16/11/2009,2157.10%
19375,8923,-0.21,0,0.8696,"32,835k",-106k,2,30/6/2009,31/12/2009,12/8/2009,121.40%
19376,8923,-0.59,0,0.8762,"15,915k",-301k,1,31/3/2009,31/12/2009,25/5/2009,111.20%
19377,8923,-0.14,0,0.88,"16,759k",-69k,4,31/12/2008,31/12/2008,24/2/2009,146.60%
19378,8923,0.1,0,0.877,"32,529k",49k,3,30/9/2008,31/12/2008,19/11/2008,90.20%
19379,8923,0.97,0,0.8727,"29,360k",496k,1,30/6/2008,31/3/2009,14/8/2008,10.80%
19380,8923,5.19,0,0.8648,"23,238k","2,676k",4,31/3/2008,31/3/2008,23/5/2008,445.70%
19381,8923,0.29,0,0.8108,"19,916k",148k,3,31/12/2007,31/3/2008,26/2/2008,99%
19382,8923,0.97,0,0.8073,"19,575k",500k,2,30/9/2007,31/3/2008,29/11/2007,2281%
19383,8923,1.07,0,0.3054,"18,988k",556k,1,30/6/2007,31/3/2008,20/8/2007,929.60%
19384,8923,-1.48,0,0.2974,"16,527k",-774k,4,31/3/2007,31/3/2007,21/5/2007,524.20%
19385,8923,27.3,0,0.3111,"16,627k","14,253k",3,31/12/2006,31/3/2007,15/2/2007,7323.40%
19386,8923,0.04,0,0.0342,"17,649k",21k,2,30/9/2006,31/3/2007,24/11/2006,30%
19387,8923,0.1,0,0.0341,"16,986k",54k,1,30/6/2006,31/3/2007,29/8/2006,160%
19388,8923,-0.24,0,0.058,"18,584k",-124k,4,31/3/2006,31/3/2006,30/5/2006,0%
19389,8923,0.37,0,0.0598,"16,177k",192k,3,31/12/2005,31/3/2006,24/2/2006,116.50%
19390,8923,0.06,0,0.0112,"15,527k",30k,2,30/9/2005,31/3/2006,22/11/2005,107.20%
19391,8923,-0.17,0,0.0123,"15,950k",-90k,1,30/6/2005,31/3/2006,17/8/2005,238.50%
19392,8923,0,0,0.006,"16,393k",0k,4,31/3/2005,31/3/2005,27/5/2005,100%
19393,8923,-2.23,0,0.001,"14,413k","-1,162k",3,31/12/2004,31/3/2005,22/2/2005,112.80%
19394,8923,-0.8,0,0.0231,"15,332k",-418k,2,30/9/2004,31/3/2005,22/11/2004,73.20%
19395,8923,0.12,0,0.0307,"15,352k",65k,1,30/6/2004,31/5/2005,27/8/2004,104%
19396,8923,-0.29,0,0.0243,"14,299k",-150k,4,31/3/2004,31/3/2004,31/5/2004,83.10%
19397,8923,-1.05,0,0.0218,"14,585k",-546k,3,31/12/2003,31/3/2004,25/2/2004,69.70%
19398,8923,-2.99,0,0.0277,"15,043k","-1,559k",2,30/9/2003,31/3/2004,27/11/2003,103.50%
19399,8923,-3.08,0,0.0538,"15,799k","-1,608k",1,30/6/2003,31/3/2004,29/8/2003,81.70%
19400,8923,-1.7,0,0.0834,"14,900k",-887k,4,31/3/2003,31/3/2003,30/5/2003,112.70%
19401,8923,-3.45,0,0.0958,"15,168k","-1,802k",3,31/12/2002,31/3/2003,27/2/2003,140.30%
19402,8923,-1.47,0,0.12,"14,870k",-766k,2,30/9/2002,31/3/2003,27/11/2002,30.30%
19403,6769,0.03,0,0.2,"25,314k",705k,3,31/10/2018,31/1/2019,26/12/2018,74.10%
19404,6769,-0.05,0,0.2,"14,480k","-1,228k",2,31/7/2018,31/1/2019,27/9/2018,699%
19405,6769,0.04,0,0.2,"21,281k","1,012k",1,30/4/2018,31/1/2019,27/6/2018,87.50%
19406,6769,0.17,0.1,0.21,"24,786k","3,796k",4,31/1/2018,31/1/2018,29/3/2018,416.60%
19407,6769,0.12,0,0.2,"14,153k","2,721k",3,31/10/2017,31/1/2018,21/12/2017,425.90%
19408,6769,0.02,0,0.2,"10,208k",205k,2,31/7/2017,31/1/2018,2/10/2017,187.20%
19409,6769,0.87,0,0.2,"29,580k","8,078k",1,30/4/2017,31/1/2018,22/6/2017,27.20%
19410,6769,-0.16,0.3,0.4,"14,304k","-1,184k",4,31/1/2017,31/1/2017,17/3/2017,112.60%
19411,6769,-0.11,0,0.4,"3,697k",-835k,3,31/10/2016,31/1/2017,15/12/2016,321.50%
19412,6769,-0.03,0,0.4,"4,241k",-235k,2,31/7/2016,31/1/2017,21/9/2016,153.30%
19413,6769,1.46,0,0.4,"35,190k","11,096k",1,30/4/2016,31/1/2017,29/6/2016,26.20%
19414,6769,1.24,0.3,0.39,"9,594k","9,377k",4,31/1/2016,31/1/2016,29/3/2016,38%
19415,6769,0.05,0,0.37,"4,628k",377k,3,31/10/2015,31/1/2016,21/12/2015,89.60%
19416,6769,0.06,0,0.37,"4,479k",441k,2,31/7/2015,31/1/2016,30/9/2015,91.50%
19417,6769,1.16,0,0.38,"24,744k","8,792k",1,30/4/2015,31/1/2016,22/6/2015,201.40%
19418,6769,0.9,0.2,0.36,"20,286k","6,797k",4,31/1/2015,31/1/2015,30/3/2015,12.10%
19419,6769,0.48,0,0.36,"9,736k","3,631k",3,31/10/2014,31/1/2015,22/12/2014,11.60%
19420,6769,0.68,0,0.36,"14,601k","5,180k",2,31/7/2014,31/1/2015,22/9/2014,18.60%
19421,6769,0.38,0,0.35,"7,929k","2,917k",1,30/4/2014,31/1/2015,27/6/2014,29%
19422,6769,1.02,0.5,0.34,"23,022k","7,730k",4,31/1/2014,31/1/2014,25/3/2014,19.60%
19423,6769,0.43,0,0.33,"6,764k","3,253k",3,31/10/2013,31/1/2014,19/12/2013,90.80%
19424,6769,0.84,0,0.34,"17,384k","6,362k",2,31/7/2013,31/1/2014,17/9/2013,5.40%
19425,6769,0.54,0,0.33,"11,679k","4,110k",1,30/4/2013,31/1/2014,21/6/2013,7.70%
19426,6769,0.85,0.5,0.32,"35,212k","6,462k",4,31/1/2013,31/1/2013,27/3/2013,92.10%
19427,6769,4.66,0,0.31,"15,497k","35,329k",3,31/10/2012,31/1/2013,21/12/2012,891%
19428,6769,0.89,0,0.27,"27,732k","6,728k",2,31/7/2012,31/1/2013,26/9/2012,97.40%
19429,6769,0.59,0,0.26,"14,748k","4,454k",1,30/4/2012,31/1/2013,27/6/2012,11.30%
19430,6769,0.44,0.5,0.26,"14,636k","3,364k",4,31/1/2012,31/1/2012,29/3/2012,35.30%
19431,6769,0.47,0,0.25,"6,450k","3,565k",3,31/10/2011,31/1/2012,16/12/2011,43.70%
19432,6769,0.45,0,0.26,"8,972k","3,409k",2,31/7/2011,31/1/2012,29/9/2011,104%
19433,6769,0.53,0,0.25,"18,259k","4,001k",1,30/4/2011,31/1/2012,24/6/2011,39.80%
19434,6769,0.69,1.5,0.25,"9,618k","5,200k",4,31/1/2011,31/1/2011,25/3/2011,131.40%
19435,6769,0.83,0,0.24,"19,222k","6,331k",3,31/10/2010,31/1/2011,17/12/2010,7.10%
19436,6769,0.22,0,0.24,"8,106k","1,671k",2,31/7/2010,31/1/2011,27/9/2010,28.70%
19437,6769,0.38,0,0.24,"16,669k","2,861k",1,30/4/2010,31/1/2011,17/6/2010,9.50%
19438,6769,0.27,1,0.23,"14,461k","2,070k",4,31/1/2010,31/1/2010,26/3/2010,8%
19439,6769,0.78,0,0.23,"18,548k","5,909k",3,31/10/2009,31/1/2010,17/12/2009,51.60%
19440,6769,0.31,0,0.23,"11,138k","2,345k",2,31/7/2009,31/1/2010,25/9/2009,63.20%
19441,6769,0.42,0,0.23,"14,796k","3,161k",1,30/4/2009,31/1/2010,26/6/2009,20.10%
19442,6769,0.31,1.5,0.23,"18,193k","2,334k",4,31/1/2009,31/1/2009,30/3/2009,12%
19443,6769,0.51,0,0.22,"17,672k","3,898k",3,31/10/2008,31/1/2009,19/12/2008,37.70%
19444,6769,0.84,0,0.22,"27,027k","6,369k",2,31/7/2008,31/1/2009,24/9/2008,33%
19445,6769,0.52,0,0.22,"11,556k","3,956k",1,30/4/2008,31/1/2009,27/6/2008,13.50%
19446,6769,0.35,0,0.22,"12,422k","2,649k",4,31/1/2008,31/1/2008,28/3/2008,50.90%
19447,6769,0.83,0,0.22,"14,227k","6,258k",3,31/10/2007,31/1/2008,27/12/2007,75.30%
19448,6769,1.25,0,0.22,"10,912k","9,513k",2,31/7/2007,31/1/2008,24/9/2007,297.50%
19449,6769,4.59,0,1.98,"11,556k","3,484k",1,30/4/2007,31/1/2008,25/6/2007,7.80%
19450,6769,6.89,15,1.94,"14,619k","5,221k",4,31/1/2007,31/1/2007,29/3/2007,52.80%
19451,6769,4.71,0,1.87,"11,047k","3,569k",3,31/10/2006,31/1/2007,20/12/2006,46%
19452,6769,3.16,0,1.93,"12,590k","2,393k",2,31/7/2006,31/1/2007,27/9/2006,21.30%
19453,6769,4.26,0,1.9,"12,319k","3,233k",1,30/4/2006,31/1/2007,30/6/2006,23.80%
19454,6769,4.55,0,1.88,"15,054k","3,448k",4,31/1/2006,31/1/2006,30/3/2006,29.20%
19455,6769,3.22,0,1.81,"14,017k","2,444k",3,31/10/2005,31/1/2006,21/12/2005,13%
19456,6769,4.01,0,1.78,"15,978k","3,042k",2,31/7/2005,31/1/2006,29/9/2005,43.90%
19457,6769,3.44,0,2.1,"13,947k","2,612k",1,30/4/2005,31/1/2006,30/6/2005,106.50%
19458,6769,1.67,0,1.93,"9,206k","1,265k",1,31/1/2005,31/1/2004,29/3/2005,75%
19459,6769,3.71,0,2,"15,768k","2,810k",3,31/10/2004,31/1/2005,24/12/2004,2.40%
19460,6769,2.79,0,1.96,"12,027k","2,114k",2,31/7/2004,31/1/2005,29/9/2004,2.90%
19461,6769,1.67,0,1.93,"9,206k","1,265k",1,30/4/2004,31/1/2005,23/7/2004,31.80%
19462,6769,3.99,0,1.92,"10,165k","3,024k",4,31/1/2004,31/1/2004,12/3/2004,82.80%
19463,6769,3.8,0,1.88,"16,596k","2,880k",3,31/10/2003,31/1/2004,19/12/2003,88.50%
19464,6769,2.71,4,1.84,"10,747k","2,054k",2,31/7/2003,31/1/2004,29/9/2003,19.10%
19465,6769,2.44,0,1.84,"8,651k","1,854k",1,30/4/2003,31/1/2004,26/6/2003,7%
19466,6769,2.14,0,1.82,"8,205k","1,620k",4,31/1/2003,31/1/2003,29/3/2003,3.10%
19467,6769,2.02,0,1.8,"10,886k","1,528k",3,31/10/2002,31/1/2003,30/12/2002,31.30%
19468,7043,2.38,0,0.76,"3,400k","3,018k",3,31/12/2018,31/3/2019,21/2/2019,1896.40%
19469,7043,-0.78,0,0.73,"4,152k",-988k,2,30/9/2018,31/3/2019,30/11/2018,126.60%
19470,7043,-0.69,0,0.74,"5,666k",-878k,1,30/6/2018,31/3/2019,27/8/2018,348%
19471,7043,-1.82,0,0.75,"4,574k","-2,313k",4,31/3/2018,31/3/2018,28/5/2018,416%
19472,7043,-0.13,0,0.77,"6,354k",-168k,3,31/12/2017,31/3/2018,26/2/2018,128.20%
19473,7043,-0.34,0,0.77,"6,509k",-436k,2,30/9/2017,31/3/2018,30/11/2017,39.70%
19474,7043,-0.15,0,0.77,"4,673k",-196k,1,30/6/2017,31/3/2018,23/8/2017,191.20%
19475,7043,0.58,0,0.77,"7,013k",732k,4,31/3/2017,31/3/2017,31/5/2017,46.10%
19476,7043,0.47,0,0.77,"4,520k",596k,3,31/12/2016,31/3/2017,21/2/2017,320.70%
19477,7043,-0.57,3,0.79,"5,572k",-723k,2,30/9/2016,31/3/2017,22/11/2016,121.40%
19478,7043,0.17,0,0.8,"6,914k",215k,1,30/6/2016,31/3/2017,22/8/2016,73.90%
19479,7043,0.54,0,0.8,"4,197k",681k,4,31/3/2016,31/3/2016,30/5/2016,142.60%
19480,7043,-0.21,0,0.79,"9,039k",-270k,3,31/12/2015,31/3/2016,29/2/2016,137.60%
19481,7043,2.66,0,0.79,"9,681k","3,373k",2,30/9/2015,31/3/2016,25/11/2015,291.30%
19482,7043,0.65,0,0.76,"6,601k",823k,1,30/6/2015,31/3/2016,19/8/2015,8.20%
19483,7043,-1.26,4,0.79,"23,037k","-1,600k",4,31/3/2015,31/3/2015,28/5/2015,40.90%
19484,7043,0.57,0,0.8,"12,386k",719k,3,31/12/2014,31/3/2015,25/2/2015,83.10%
19485,7043,0.68,0,0.8,"9,571k",862k,2,30/9/2014,31/3/2015,1/12/2014,75.10%
19486,7043,0.71,0,0.79,"11,832k",897k,1,30/6/2014,31/3/2015,28/8/2014,72.90%
19487,7043,-2.13,0,0.78,"16,706k","-2,706k",4,31/3/2014,31/3/2014,29/5/2014,208.60%
19488,7043,3.35,4,0.8,"18,718k","4,243k",3,31/12/2013,31/3/2014,27/2/2014,114.70%
19489,7043,2.61,0,0.77,"18,755k","3,310k",1,30/6/2013,31/3/2014,29/8/2013,271.10%
19490,7043,-0.69,0,0.75,"9,879k",-877k,4,31/3/2013,31/3/2013,28/5/2013,64.20%
19491,7043,1.56,0,0.75,"13,126k","1,976k",3,31/12/2012,31/3/2013,26/2/2013,117.40%
19492,7043,2.7,0,0.74,"11,705k","3,427k",2,30/9/2012,31/3/2013,27/11/2012,1339.90%
19493,7043,0.7,0,0.71,"9,176k",892k,1,30/6/2012,31/3/2013,22/8/2012,24.20%
19494,7043,-1.93,0,0.7,"6,714k","-2,447k",4,31/3/2012,31/3/2012,31/5/2012,416.20%
19495,7043,0.72,0,0.72,"9,051k",909k,3,31/12/2011,31/3/2012,27/2/2012,510.10%
19496,7043,0.19,0,0.72,"6,610k",238k,2,30/9/2011,31/3/2012,23/11/2011,66.30%
19497,7043,0.57,0,0.71,"8,264k",718k,1,30/6/2011,31/3/2012,25/8/2011,71.40%
19498,7043,-0.37,0,0.71,"6,249k",-474k,4,31/3/2011,31/3/2011,31/5/2011,96.80%
19499,7043,0.12,0,0.72,"7,336k",149k,3,31/12/2010,31/3/2011,23/2/2011,111%
19500,7043,0.56,0,0.72,"5,561k",707k,2,30/9/2010,31/3/2011,25/11/2010,52.40%
19501,7043,0.32,0,0.71,"5,867k",412k,1,30/6/2010,31/3/2011,25/8/2010,69.50%
19502,7043,-11.86,0,0.71,"6,010k","-15,037k",4,31/3/2010,31/3/2010,26/5/2010,107.90%
19503,7043,-1.07,0,0.83,"5,961k","-1,352k",3,31/12/2009,31/3/2010,24/2/2010,76.20%
19504,7043,0.37,0,0.8,"6,326k",464k,2,30/9/2009,31/3/2010,24/11/2009,157.90%
19505,7043,1.07,0,0.8,"8,726k","1,353k",1,30/6/2009,31/3/2010,27/8/2009,45.30%
19506,7043,-5.7,0,0.79,"4,443k","-7,233k",4,31/3/2009,31/3/2009,26/5/2009,735.20%
19507,7043,-4.48,0,0.85,"9,781k","-5,657k",3,31/12/2008,31/3/2009,25/2/2009,580.20%
19508,7043,-0.63,0,0.89,"25,015k",-802k,2,30/9/2008,31/3/2009,25/11/2008,206.60%
19509,7043,0.73,0,0.9,"24,492k",931k,1,30/6/2008,31/3/2009,29/8/2008,13.10%
19510,7043,-0.68,0,0.89,"22,728k",-866k,4,31/3/2008,31/3/2008,22/5/2008,194.30%
19511,7043,0.93,0,0.9,"27,624k","1,178k",3,31/12/2007,31/3/2008,28/2/2008,3%
19512,7043,0.59,0,0.89,"16,775k",752k,2,30/9/2007,31/3/2008,27/11/2007,1.50%
19513,7043,0.84,0,0.88,"17,271k","1,071k",1,30/6/2007,31/3/2008,23/8/2007,723.80%
19514,7043,0.72,0,0.87,"14,069k",918k,4,31/3/2007,31/3/2007,29/5/2007,52.70%
19515,7043,0.9,0,0.87,"16,628k","1,144k",3,31/12/2006,31/3/2007,26/2/2007,6%
19516,7043,0.58,0,0.86,"12,509k",741k,2,30/9/2006,31/3/2007,27/11/2006,120.50%
19517,7043,0.1,0,0.85,"11,287k",130k,1,30/6/2006,31/3/2007,25/8/2006,71.40%
19518,7043,1.53,0,0.85,"13,321k","1,939k",4,31/3/2006,31/3/2006,24/5/2006,65.90%
19519,7043,0.85,0,0.84,"16,017k","1,079k",3,31/12/2005,31/3/2006,23/2/2006,47.80%
19520,7043,0.27,0,0.69,"14,863k",336k,2,30/9/2005,31/3/2006,25/11/2005,60.60%
19521,7043,0.36,0,0.68,"15,240k",455k,1,30/6/2005,31/3/2006,25/8/2005,101.70%
19522,7043,0.92,0,0.67,"10,624k","1,169k",4,31/3/2005,31/3/2005,31/5/2005,0%
19523,7043,0.58,0,0.6619,"12,433k",730k,3,31/12/2004,31/3/2005,28/2/2005,0%
19524,7043,0.67,0,0.6544,"14,902k",853k,2,30/9/2004,31/3/2005,29/11/2004,0%
19525,7043,-43.5,0,0.6458,"14,393k","-26,668k",1,30/6/2004,31/3/2005,27/8/2004,0%
19526,7043,8.8,0,-1.2582,"2,855k","3,511k",3,31/3/2004,30/6/2004,29/4/2004,74.80%
19527,7043,-6.4,0,-1.3462,"2,644k","-2,552k",2,31/12/2003,30/6/2004,25/3/2004,57.10%
19528,7043,-5.3,0,-128.23,"6,447k","-2,113k",1,30/9/2003,30/6/2004,30/10/2003,81%
19529,7043,-42.51,0,-121.37,"6,471k","-16,960k",4,30/6/2003,30/6/2003,26/8/2003,74.90%
19530,7043,34.9,0,-78.86,"4,594k","13,926k",3,31/3/2003,30/6/2003,17/4/2003,1521.20%
19531,7043,-14.9,0,-112.37,"7,402k","-5,945k",2,31/12/2002,30/6/2003,29/1/2003,51.20%
19532,7043,-27.89,0,-97.47,"14,712k","-11,130k",1,30/9/2002,30/6/2003,5/11/2002,142.70%
19533,3441,-3.37,0,0.1527,"25,151k","-20,964k",3,31/10/2018,31/1/2019,21/12/2018,1848.50%
19534,3441,-10.81,0,0.1848,"25,813k","-67,320k",2,31/7/2018,31/1/2019,28/9/2018,576.20%
19535,3441,-0.72,0,0.2918,"26,351k","-4,490k",1,30/4/2018,31/1/2019,7/6/2018,149.20%
19536,3441,-3.65,0,0.299,"28,266k","-22,716k",4,31/1/2018,31/1/2018,21/3/2018,4%
19537,3441,0.19,0,0.3195,"31,614k","1,199k",3,31/10/2017,31/1/2018,6/12/2017,56%
19538,3441,-1.6,0,0.3211,"43,565k","-9,955k",2,31/7/2017,31/1/2018,26/9/2017,5.40%
19539,3441,1.47,0,0.3357,"43,125k","9,127k",1,30/4/2017,31/1/2018,21/6/2017,258.50%
19540,3441,-3.8,0,0.3156,"47,500k","-23,672k",4,31/1/2017,31/1/2017,20/3/2017,264.50%
19541,3441,0.44,0,0.3165,"47,936k","2,728k",3,31/10/2016,31/1/2017,15/12/2016,124.80%
19542,3441,-1.69,0,0.311,"47,106k","-10,521k",2,31/7/2016,31/1/2017,22/9/2016,16.40%
19543,3441,-0.92,0,0.3212,"42,864k","-5,757k",1,30/4/2016,31/1/2017,28/6/2016,45.30%
19544,3441,2.31,0,0.3322,"56,629k","14,359k",4,31/1/2016,31/1/2016,25/3/2016,183.80%
19545,3441,-1.81,0,0.3226,"55,572k","-10,978k",3,31/10/2015,31/1/2016,8/12/2015,56%
19546,3441,-2.03,0,0.3259,"65,073k","-12,590k",2,31/7/2015,31/1/2016,14/9/2015,228.70%
19547,3441,-0.58,0,0.3236,"65,081k","-3,961k",1,30/4/2015,31/1/2016,6/7/2015,134.10%
19548,3441,-3.09,0,33.17,"63,108k","-19,380k",4,31/1/2015,31/1/2015,24/3/2015,18.50%
19549,3441,-1.13,0,33.4,"59,856k","-7,035k",3,31/10/2014,31/1/2015,18/12/2014,22.30%
